"","GOP Governor","Obama Share in 2012","Ideology","Percent Favorable to ACA","Percent Supporting Expansion","Percent Supporting Tea Party","GOP House","GOP Senate","Percent without Insurance","Percent Below 138% Poverty","DSH Payments per Capita","Low Birth Weight Rate","Heart Disease Death Rate","Life Expectancy"
"33",0.0190588235294118,0.0171764705882353,0.00611764705882353,0.000705882352941177,-0.000470588235294118,0.00941176470588235,0.0254117647058824,0.00658823529411765,0.00282352941176471,0.00211764705882353,-0.000470588235294118,0.0138823529411765,-0.000235294117647059,0.00282352941176471
"34",0.0195294117647059,0.0181176470588235,0.0105882352941176,-0.000235294117647059,0.000470588235294118,0.0110588235294118,0.0258823529411765,0.00588235294117647,0.00235294117647059,-0.000235294117647059,0.000470588235294118,0.00847058823529412,-0.000235294117647059,-0.000470588235294118
"35",0.0164705882352941,0.0207058823529412,0.00729411764705882,0.00117647058823529,-0.000235294117647059,0.008,0.0261176470588235,0.00541176470588235,0.00494117647058824,0.000705882352941176,-0.000235294117647059,0.0127058823529412,0,0.000705882352941177
"36",0.0211764705882353,0.0162352941176471,0.0117647058823529,0.000941176470588235,-0.000235294117647059,0.0122352941176471,0.0244705882352941,0.004,0.00235294117647059,0.000941176470588235,0,0.0122352941176471,-1.11022302462516e-19,0.00117647058823529
"37",0.0164705882352941,0.0164705882352941,0.0131764705882353,0.000941176470588236,0,0.00941176470588235,0.0247058823529412,0.00447058823529412,0.00541176470588235,0.00117647058823529,0.00247058823529412,0.0137647058823529,-0.00141176470588235,0.00211764705882353
"38",0.0162352941176471,0.0181176470588235,0.0108235294117647,-0.000117647058823529,0,0.0117647058823529,0.0230588235294118,0.00258823529411765,0.00305882352941176,-0.000352941176470588,0.000470588235294118,0.0105882352941176,-2.77555756156289e-20,5.55111512312578e-20
"39",0.0134117647058824,0.0192941176470588,0.0112941176470588,-0.000235294117647059,-0.000941176470588235,0.00917647058823529,0.0270588235294118,0.00376470588235294,0.00188235294117647,-0.000470588235294118,-0.000235294117647059,0.0110588235294118,-0.000705882352941177,0.000235294117647059
"40",0.0185882352941176,0.0157647058823529,0.0138823529411765,0.00188235294117647,-0.000705882352941177,0.00752941176470588,0.0275294117647059,0.00235294117647059,0.00258823529411765,-0.000235294117647059,0.000235294117647059,0.012,-0.000705882352941177,0.00164705882352941
"41",0.0138823529411765,0.0197647058823529,0.0124705882352941,0.00164705882352941,-0.000705882352941176,0.00964705882352941,0.0287058823529412,0.00329411764705882,0.00352941176470588,-0.000941176470588235,-0.000470588235294118,0.0134117647058824,-0.00117647058823529,-2.77555756156289e-20
"42",0.0150588235294118,0.0223529411764706,0.0124705882352941,0.000470588235294118,-0.000705882352941177,0.00752941176470588,0.0282352941176471,0.00517647058823529,0.00258823529411765,-0.000235294117647059,0.000470588235294118,0.0108235294117647,-0.00117647058823529,0.00211764705882353
"43",0.0181176470588235,0.0141176470588235,0.0108235294117647,0.00223529411764706,-0.000235294117647059,0.0143529411764706,0.0254117647058824,0.00305882352941176,0.00164705882352941,-0.000352941176470588,-0.00117647058823529,0.0115294117647059,-0.00117647058823529,0.00117647058823529
"44",0.0171764705882353,0.0178823529411765,0.0136470588235294,0.000470588235294118,-0.000235294117647059,0.0108235294117647,0.0268235294117647,0.004,0.00258823529411765,-0.000470588235294118,-0.000470588235294118,0.0131764705882353,-0.000705882352941177,0.000470588235294118
"45",0.0141176470588235,0.0185882352941176,0.0127058823529412,0.000588235294117647,-0.000705882352941177,0.012,0.02,0.00470588235294118,0.00352941176470588,0.000235294117647059,-0.000470588235294118,0.0131764705882353,-0.00117647058823529,-0.000470588235294117
"46",0.016,0.0204705882352941,0.0127058823529412,0.000941176470588235,0.000235294117647059,0.0115294117647059,0.0204705882352941,0.00329411764705882,0.00282352941176471,0.000470588235294118,0.000941176470588235,0.0117647058823529,-0.000235294117647059,0.00117647058823529
"47",0.0157647058823529,0.0214117647058824,0.016,0.000470588235294118,1.11022302462516e-19,0.00588235294117647,0.0338823529411765,0.00376470588235294,0.00447058823529412,-0.000235294117647059,-0.000235294117647059,0.0103529411764706,-1.11022302462516e-19,0.000705882352941177
"48",0.0141176470588235,0.0171764705882353,0.0117647058823529,0.000117647058823529,-0.000941176470588235,0.00964705882352941,0.0225882352941176,0.00447058823529412,0.00141176470588235,0.000470588235294118,0.000470588235294118,0.0115294117647059,5.55111512312578e-20,0.00141176470588235
"49",0.0122352941176471,0.0167058823529412,0.00941176470588235,0.000235294117647059,-0.000235294117647059,0.00682352941176471,0.0237647058823529,0.00705882352941176,0.00211764705882353,0.000235294117647059,-0.000235294117647059,0.0101176470588235,-0.000941176470588235,0.00282352941176471
"50",0.0190588235294118,0.0176470588235294,0.0129411764705882,0.000235294117647059,-0.000941176470588235,0.0105882352941176,0.0230588235294118,0.00258823529411765,0.004,0.000470588235294118,-5.55111512312578e-20,0.0127058823529412,-0.000705882352941176,0.000705882352941176
"51",0.0207058823529412,0.0141176470588235,0.0141176470588235,0.000705882352941177,-0.00117647058823529,0.00941176470588235,0.0298823529411765,0.00470588235294118,0.00211764705882353,0.000235294117647059,-0.000235294117647059,0.0108235294117647,-0.000705882352941176,0.00211764705882353
"52",0.0131764705882353,0.0181176470588235,0.0143529411764706,0.000235294117647059,-0.000705882352941177,0.0105882352941176,0.0235294117647059,0.00494117647058824,0.00376470588235294,-0.000705882352941177,0.000235294117647059,0.0122352941176471,-4.44089209850063e-19,0.00188235294117647
"53",0.0167058823529412,0.0169411764705882,0.0112941176470588,0.000941176470588236,-0.000470588235294118,0.00847058823529412,0.0277647058823529,0.00352941176470588,0.000470588235294118,1.11022302462516e-19,0.000470588235294118,0.0130588235294118,-0.00141176470588235,-0.00235294117647059
"54",0.0162352941176471,0.0181176470588235,0.0145882352941176,0.000705882352941177,5.55111512312578e-20,0.00682352941176471,0.0263529411764706,0.00376470588235294,0.00423529411764706,0,0.000705882352941176,0.00752941176470588,-0.000941176470588235,0.000235294117647059
"55",0.0136470588235294,0.0230588235294118,0.0112941176470588,0.000235294117647059,-0.000235294117647059,0.0101176470588235,0.0263529411764706,0.00282352941176471,0.00258823529411765,-0.000470588235294118,0.000941176470588235,0.00988235294117647,-0.000705882352941177,0.000941176470588235
"56",0.0174117647058824,0.0162352941176471,0.0148235294117647,0.000941176470588235,0.000235294117647059,0.0110588235294118,0.0251764705882353,0.00517647058823529,0.00141176470588235,0.000470588235294118,-0.000235294117647059,0.0127058823529412,-0.000470588235294117,0.00117647058823529
"57",0.0223529411764706,0.016,0.0129411764705882,0.000235294117647059,-0.000941176470588235,0.00729411764705882,0.0317647058823529,0.00211764705882353,0.00188235294117647,0,-0.000235294117647059,0.0117647058823529,-0.000235294117647059,-0.000235294117647059
"58",0.0176470588235294,0.0174117647058824,0.0117647058823529,0.00164705882352941,-0.000941176470588235,0.008,0.0204705882352941,0.00470588235294118,0.00235294117647059,0.000235294117647059,0.00117647058823529,0.0105882352941176,-0.000705882352941177,0.00188235294117647
"59",0.0169411764705882,0.028,0.0112941176470588,0.000941176470588235,-0.000705882352941177,0.0110588235294118,0.0209411764705882,0.00376470588235294,0.00376470588235294,-0.000705882352941177,-0.000235294117647059,0.0110588235294118,0.000235294117647059,0.00117647058823529
"60",0.0169411764705882,0.0202352941176471,0.0150588235294118,1.11022302462516e-19,-0.000705882352941176,0.00917647058823529,0.0230588235294118,0.00517647058823529,0.00235294117647059,-0.000470588235294118,-1.11022302462516e-19,0.0115294117647059,1.11022302462516e-19,0.00376470588235294
"61",0.0211764705882353,0.0138823529411765,0.0110588235294118,0.00188235294117647,0.000235294117647059,0.0117647058823529,0.0221176470588235,0.00211764705882353,0.00329411764705882,0.000235294117647059,-0.000470588235294118,0.00964705882352941,-0.000941176470588235,-0.000941176470588236
"62",0.016,0.0247058823529412,0.00776470588235294,0.00117647058823529,-0.000941176470588235,0.012,0.0237647058823529,0.00658823529411765,0.00188235294117647,0.000235294117647059,0,0.0143529411764706,-0.000941176470588235,-0.000470588235294118
